items,hour,rain,event,kitchen_load,prep_time
"burger, fried rice, chicken biryani",5,0,0,8,27.5
"chicken biryani, pasta",11,1,0,2,24.0
veg biryani,2,0,1,14,28.6
"paneer butter masala, masala dosa",0,0,0,2,21.0
burger,2,0,0,3,17.1
chicken biryani,0,1,0,16,26.9
"pasta, veg biryani, masala dosa",21,1,0,3,36.8
"pizza, fried rice, pasta",3,0,0,9,31.5
"masala dosa, naan",6,0,0,5,23.3
"masala dosa, tandoori chicken, pasta",2,0,0,11,34.6
paneer butter masala,9,0,0,18,25.9
"paneer butter masala, pasta, tandoori chicken",18,0,0,1,23.2
masala dosa,9,0,0,9,21.2
"fried rice, chicken biryani, pizza",14,0,0,16,35.8
chicken biryani,18,0,0,11,18.9
"pizza, paneer butter masala, tandoori chicken",11,0,1,8,36.8
"pizza, tandoori chicken",17,0,0,8,23.3
naan,11,1,0,19,24.3
fried rice,3,0,0,9,20.7
"veg biryani, pasta",11,0,0,13,28.9
"pasta, paneer butter masala",7,0,0,8,20.7
"tandoori chicken, burger, paneer butter masala",21,0,0,17,38.9
"burger, pasta",22,1,0,2,21.4
tandoori chicken,22,0,0,8,18.9
"masala dosa, paneer butter masala",13,0,0,15,32.6
veg biryani,0,0,0,14,22.4
veg biryani,4,0,0,14,21.9
burger,5,0,0,3,15.6
"fried rice, paneer butter masala",19,0,0,15,23.5
burger,9,0,0,1,17.1
"paneer butter masala, naan, veg biryani",13,1,0,1,33.1
"veg biryani, paneer butter masala",21,0,0,14,36.0
"naan, tandoori chicken, burger",17,0,0,4,23.9
pizza,21,0,0,7,21.6
"chicken biryani, pasta, veg biryani",6,0,0,18,34.2
"paneer butter masala, naan, burger",18,0,1,8,33.3
"pizza, fried rice",12,0,1,6,38.5
"masala dosa, tandoori chicken",19,0,0,11,23.9
"pizza, burger",22,0,0,2,18.1
veg biryani,17,1,0,16,24.4
burger,21,0,0,6,24.7
"veg biryani, paneer butter masala, pizza",1,0,0,10,26.6
"pizza, masala dosa",1,0,0,8,24.4
"masala dosa, chicken biryani, naan",20,0,0,13,38.3
"fried rice, pasta",5,0,0,18,29.2
"chicken biryani, paneer butter masala, pizza",2,0,0,19,36.2
pizza,13,0,0,3,22.9
"burger, chicken biryani, pasta",19,0,0,12,30.0
"fried rice, masala dosa",19,0,0,13,24.3
tandoori chicken,20,0,0,17,27.2
"fried rice, masala dosa",12,0,0,16,32.6
"naan, paneer butter masala, pasta",19,1,0,3,28.0
pizza,7,0,0,1,18.1
"pasta, naan",19,0,0,19,31.6
"naan, pizza",19,0,0,9,25.3
"chicken biryani, tandoori chicken",2,0,1,6,27.1
"paneer butter masala, masala dosa",1,0,1,15,34.4
fried rice,18,0,0,8,20.1
"paneer butter masala, tandoori chicken",7,0,0,6,19.7
chicken biryani,18,0,0,9,18.9
"veg biryani, paneer butter masala",2,0,0,4,19.2
"chicken biryani, tandoori chicken, pizza",18,1,1,9,39.0
"paneer butter masala, burger",12,0,0,5,27.5
veg biryani,23,0,0,16,22.3
"fried rice, paneer butter masala, chicken biryani",11,0,0,11,29.3
"naan, burger",2,0,0,12,25.8
"burger, paneer butter masala",8,0,0,4,21.1
"tandoori chicken, fried rice",15,0,1,19,36.9
"pizza, burger",2,1,0,18,29.3
"masala dosa, naan, pizza",4,0,0,3,27.3
pasta,23,0,0,6,14.1
"fried rice, masala dosa, naan",18,0,0,5,28.7
naan,13,0,0,15,28.7
"fried rice, naan",13,0,0,18,32.9
burger,21,0,1,16,35.4
"naan, chicken biryani",14,0,0,6,25.5
chicken biryani,3,0,0,4,17.3
"paneer butter masala, masala dosa, naan",5,0,0,4,27.8
"fried rice, veg biryani",22,0,0,1,18.8
"naan, paneer butter masala",19,0,0,2,20.7
pasta,23,0,0,10,17.9
"pizza, paneer butter masala",5,0,0,4,23.5
"burger, masala dosa",11,0,0,8,20.3
"naan, veg biryani, pizza",19,1,0,7,30.9
"naan, paneer butter masala, chicken biryani",10,0,0,13,31.7
"chicken biryani, pizza",7,1,0,10,25.9
paneer butter masala,1,0,0,9,17.9
"naan, paneer butter masala, chicken biryani",6,0,0,3,22.9
"masala dosa, tandoori chicken",3,0,0,14,28.0
"burger, tandoori chicken, chicken biryani",7,1,0,17,35.7
chicken biryani,14,0,0,18,25.4
"burger, pizza, naan",21,0,0,13,39.0
"chicken biryani, pasta",17,0,0,4,23.6
"veg biryani, tandoori chicken",2,0,0,17,33.1
paneer butter masala,23,1,1,5,24.6
"naan, veg biryani",12,0,0,10,30.0
tandoori chicken,19,0,0,16,21.3
pasta,1,0,0,2,15.6
"paneer butter masala, veg biryani, chicken biryani",22,0,0,13,30.5
pasta,1,0,0,17,22.3
"masala dosa, veg biryani, fried rice",4,0,1,15,39.4
"naan, pizza, masala dosa",14,0,0,1,23.8
fried rice,16,0,0,12,18.5
"masala dosa, fried rice",18,0,1,14,35.4
"burger, fried rice, chicken biryani",13,0,0,5,34.5
burger,1,1,0,15,27.5
pizza,6,0,0,18,22.1
"fried rice, masala dosa",16,0,0,2,22.3
pasta,10,0,0,15,20.5
"veg biryani, pizza",16,0,0,14,26.8
"tandoori chicken, pizza",0,0,0,9,25.1
"veg biryani, pasta",18,0,0,5,22.9
"naan, burger, paneer butter masala",18,0,0,18,34.6
tandoori chicken,4,0,0,12,21.9
"masala dosa, chicken biryani, fried rice",1,1,0,15,38.2
"burger, paneer butter masala",12,0,0,11,29.5
paneer butter masala,16,0,0,17,21.3
veg biryani,18,0,0,4,16.3
veg biryani,2,0,0,7,15.4
pizza,21,0,0,4,19.4
"chicken biryani, naan",8,0,0,19,30.1
pizza,22,0,0,16,22.5
"tandoori chicken, pizza",16,0,0,19,28.9
"naan, veg biryani, masala dosa",4,1,0,18,36.2
"chicken biryani, fried rice",2,0,0,12,22.7
tandoori chicken,7,0,0,15,20.6
"tandoori chicken, veg biryani",13,0,0,4,28.5
"fried rice, naan",4,0,0,2,23.8
"fried rice, naan, veg biryani",10,0,0,18,34.5
"pizza, tandoori chicken",7,1,0,2,24.3
"naan, fried rice, burger",10,0,0,4,27.9
"fried rice, burger, pizza",7,0,0,12,31.0
"paneer butter masala, pizza",4,0,1,7,30.8
pasta,19,0,0,11,21.5
veg biryani,0,0,0,18,24.9
pasta,15,0,1,11,26.1
"pizza, masala dosa, fried rice",11,1,0,2,29.8
burger,1,0,0,18,25.0
pizza,18,0,0,13,22.1
"chicken biryani, veg biryani",4,0,0,10,24.6
"veg biryani, pizza",10,0,0,11,24.4
"chicken biryani, veg biryani, paneer butter masala",21,1,1,7,44.7
veg biryani,23,1,0,19,27.4
"burger, veg biryani",4,0,0,16,31.0
"naan, masala dosa, pasta",17,0,0,6,28.4
"masala dosa, pasta, pizza",5,0,0,15,35.4
"veg biryani, naan",19,1,0,2,23.2
"pizza, burger",10,1,0,6,25.1
"paneer butter masala, veg biryani, masala dosa",4,1,0,9,29.5
"naan, masala dosa",7,0,0,3,21.2
burger,4,0,0,15,19.7
pasta,11,1,0,2,20.4
burger,2,0,0,18,23.3
fried rice,0,0,0,12,18.3
"fried rice, masala dosa",12,0,0,10,28.6
burger,20,1,0,7,27.8
"pizza, paneer butter masala, pasta",17,0,0,12,33.1
"pasta, pizza",10,1,0,3,24.7
"masala dosa, naan",14,0,0,11,27.3
"veg biryani, masala dosa, pizza",16,0,0,13,35.9
"tandoori chicken, veg biryani, paneer butter masala",19,0,0,2,25.3
"fried rice, naan, pasta",22,0,0,17,32.4
"chicken biryani, pasta",18,0,0,13,30.3
"paneer butter masala, pizza, tandoori chicken",12,0,0,16,39.7
chicken biryani,5,0,0,4,16.1
"naan, tandoori chicken",17,0,0,12,22.5
pasta,19,1,0,14,24.1
pasta,3,1,1,14,27.9
naan,12,1,0,2,25.9
"paneer butter masala, pasta, veg biryani",15,1,0,19,33.7
"pasta, burger, pizza",10,0,0,16,33.6
masala dosa,22,0,0,1,16.4
"veg biryani, fried rice, masala dosa",23,0,1,17,38.3
"pasta, veg biryani",10,0,0,15,27.7
"naan, burger, pasta",9,0,0,8,29.4
burger,22,0,0,9,21.0
veg biryani,0,0,0,13,21.5
paneer butter masala,4,0,0,8,19.3
"naan, chicken biryani",17,1,0,17,31.3
veg biryani,21,0,0,4,20.9
paneer butter masala,23,0,0,19,23.3
pizza,23,0,0,10,19.3
"paneer butter masala, tandoori chicken, naan",20,1,0,5,36.2
masala dosa,21,0,1,7,32.8
"fried rice, veg biryani",18,0,0,16,29.8
"burger, paneer butter masala",8,0,0,11,26.1
burger,7,0,0,16,20.4
"burger, pasta, masala dosa",20,0,0,1,29.1
"chicken biryani, fried rice",19,1,0,6,25.9
masala dosa,23,1,0,5,18.9
"veg biryani, masala dosa, tandoori chicken",17,0,0,3,29.6
"fried rice, burger, naan",12,1,0,18,40.5
"burger, pizza",17,0,0,3,20.9
"masala dosa, paneer butter masala, burger",17,1,0,18,35.1
paneer butter masala,11,0,0,5,15.7
"veg biryani, fried rice, masala dosa",23,1,0,17,34.8
naan,18,0,0,16,21.3
"veg biryani, naan",17,0,0,14,27.1
"masala dosa, fried rice, pasta",6,1,0,15,36.1
veg biryani,3,0,0,14,20.8
chicken biryani,7,0,0,16,19.5
"chicken biryani, burger, paneer butter masala",9,0,0,9,26.5
fried rice,9,0,0,13,22.6
chicken biryani,4,1,0,4,23.1
pasta,21,0,0,14,23.8
paneer butter masala,5,0,0,4,15.0
"paneer butter masala, masala dosa, fried rice",2,0,1,17,39.9
"veg biryani, paneer butter masala",15,0,0,19,28.9
"masala dosa, chicken biryani, fried rice",11,0,0,8,28.9
masala dosa,23,0,0,15,23.0
"pizza, tandoori chicken, pasta",3,1,0,9,30.4
masala dosa,12,1,0,3,30.2
"naan, tandoori chicken, burger",15,1,0,10,38.0
"paneer butter masala, chicken biryani, fried rice",17,1,0,13,33.8
burger,21,1,0,13,29.5
"veg biryani, naan, paneer butter masala",19,0,0,1,26.3
"burger, masala dosa",2,0,0,11,29.7
chicken biryani,14,0,0,3,10.6
"veg biryani, paneer butter masala",0,0,0,5,20.0
"veg biryani, fried rice",22,0,0,17,30.7
"burger, paneer butter masala",21,1,0,16,37.5
chicken biryani,14,1,0,3,17.6
masala dosa,13,1,0,12,29.5
"tandoori chicken, veg biryani, naan",9,0,0,8,33.0
"burger, fried rice, pizza",8,0,0,1,31.0
"tandoori chicken, paneer butter masala",11,1,0,17,34.8
"pizza, burger, chicken biryani",0,1,0,16,35.6
"veg biryani, naan, paneer butter masala",17,0,0,2,24.8
"chicken biryani, masala dosa, paneer butter masala",5,0,0,16,32.2
"fried rice, masala dosa, pizza",12,0,0,6,33.1
"pizza, masala dosa, paneer butter masala",6,0,0,9,29.3
"pizza, paneer butter masala, naan",23,0,0,11,27.6
"pizza, paneer butter masala, masala dosa",10,1,0,5,32.1
pizza,18,0,0,13,24.0
"fried rice, burger",7,0,1,18,37.6
naan,21,0,0,11,24.5
"chicken biryani, pasta, veg biryani",19,0,0,8,29.5
burger,4,0,0,9,16.8
"pasta, fried rice",3,0,0,8,26.6
"veg biryani, chicken biryani",2,0,0,10,25.2
"veg biryani, masala dosa",21,0,0,2,29.2
"naan, masala dosa",12,0,0,19,35.3
pasta,5,0,0,10,17.5
veg biryani,22,0,0,8,17.7
veg biryani,9,0,0,6,17.3
"pasta, pizza, veg biryani",19,0,0,3,28.1
burger,0,0,0,12,20.7
"veg biryani, pizza, naan",12,1,0,3,34.1
chicken biryani,5,0,1,13,32.8
"tandoori chicken, naan, chicken biryani",11,0,1,13,38.1
fried rice,8,0,0,9,20.2
"pizza, tandoori chicken, burger",8,0,0,2,24.9
"pasta, chicken biryani, burger",18,0,0,10,31.6
"pizza, tandoori chicken",16,0,0,3,21.0
"pizza, chicken biryani, pasta",20,0,0,16,43.0
"fried rice, chicken biryani, burger",9,0,0,5,28.8
pasta,13,0,0,9,19.5
"burger, naan, pasta",11,0,0,13,32.1
tandoori chicken,8,0,0,5,15.8
"burger, chicken biryani",18,0,0,7,24.6
fried rice,6,0,0,17,22.6
"veg biryani, pizza",2,0,0,18,28.8
veg biryani,7,0,0,18,25.9
"fried rice, veg biryani, paneer butter masala",14,1,0,1,29.0
pasta,18,0,0,18,21.1
"pizza, tandoori chicken",10,1,0,9,26.8
"paneer butter masala, pasta, tandoori chicken",9,0,0,15,31.0
"chicken biryani, naan",3,1,0,12,32.3
"burger, pasta, tandoori chicken",13,0,0,1,29.9
pizza,17,0,0,17,24.4
veg biryani,17,0,0,12,20.8
burger,19,0,1,9,27.1
"veg biryani, burger, chicken biryani",17,0,0,16,34.2
"fried rice, naan, masala dosa",19,0,0,5,29.3
"naan, pizza, veg biryani",11,0,0,11,27.8
"fried rice, veg biryani, masala dosa",13,0,0,6,31.1
pizza,3,0,0,6,15.6
fried rice,2,0,0,16,24.9
masala dosa,21,0,1,7,24.7
"chicken biryani, burger",11,0,0,5,25.8
"tandoori chicken, chicken biryani",1,0,0,17,28.4
"masala dosa, chicken biryani",2,0,0,16,27.1
paneer butter masala,21,0,0,4,20.7
paneer butter masala,20,0,0,9,29.0
pizza,16,0,0,9,19.9
naan,12,1,0,19,30.1
"paneer butter masala, burger",11,0,0,19,28.9
"veg biryani, chicken biryani, pizza",13,1,0,19,44.6
"veg biryani, chicken biryani, paneer butter masala",15,0,0,18,36.4
"pasta, chicken biryani, fried rice",6,0,0,11,29.6
"pizza, burger",5,0,0,7,22.8
paneer butter masala,17,0,0,11,20.4
"tandoori chicken, masala dosa",17,0,0,4,22.3
"naan, pizza",0,0,1,13,33.5
"veg biryani, paneer butter masala, burger",6,0,0,11,28.3
"burger, masala dosa, tandoori chicken",2,0,0,14,32.5
fried rice,10,0,0,12,17.9
"pasta, burger, paneer butter masala",0,0,0,14,30.8
naan,1,1,1,18,38.2
"naan, masala dosa",1,1,0,12,29.1
pasta,0,0,0,11,22.4
naan,14,0,0,17,24.0
"masala dosa, pizza",9,0,0,6,25.0
pizza,18,0,0,5,17.7
"chicken biryani, masala dosa",21,0,0,15,29.0
"fried rice, paneer butter masala, veg biryani",16,1,0,9,31.8
"fried rice, chicken biryani",18,0,0,7,24.0
"veg biryani, pasta",11,0,0,3,21.4
"veg biryani, fried rice, naan",16,1,0,8,34.3
"veg biryani, masala dosa, burger",15,0,0,10,32.5
"fried rice, veg biryani",9,0,0,16,27.5
"masala dosa, tandoori chicken, pizza",3,0,0,7,28.5
tandoori chicken,4,0,0,7,14.6
"masala dosa, veg biryani",18,0,0,14,26.9
naan,6,0,0,4,14.3
"chicken biryani, veg biryani, naan",11,1,0,9,31.3
masala dosa,16,0,0,17,27.4
paneer butter masala,1,1,0,3,17.2
"paneer butter masala, fried rice",3,0,0,1,19.6
paneer butter masala,7,0,0,19,23.2
pasta,6,0,0,13,22.0
"pizza, veg biryani, masala dosa",21,1,0,10,38.7
"tandoori chicken, pasta",18,1,0,18,33.5
"pizza, fried rice, naan",11,0,0,11,31.3
"pasta, chicken biryani, tandoori chicken",22,0,0,13,31.9
"chicken biryani, pizza, fried rice",22,0,0,2,28.1
veg biryani,1,1,0,13,23.7
"paneer butter masala, pizza",11,0,0,18,27.4
"burger, pasta, fried rice",16,1,0,1,26.4
"fried rice, tandoori chicken",4,0,0,15,25.5
"tandoori chicken, burger, naan",14,0,1,1,31.4
"naan, paneer butter masala, burger",5,0,0,18,31.4
paneer butter masala,20,0,0,7,22.9
naan,7,0,0,19,24.2
"fried rice, pasta",3,1,0,19,30.8
chicken biryani,2,1,0,16,27.4
"fried rice, pasta, burger",5,0,0,3,26.6
"masala dosa, burger",3,0,0,5,24.5
"chicken biryani, naan, fried rice",0,0,1,13,40.1
"pasta, naan, masala dosa",23,1,0,5,27.2
"naan, paneer butter masala, veg biryani",4,0,0,9,30.9
"burger, pizza",18,1,1,9,36.2
pasta,1,1,0,7,23.0
"burger, fried rice, veg biryani",7,0,0,12,30.8
"burger, paneer butter masala",3,0,0,11,24.5
"paneer butter masala, chicken biryani",0,0,0,7,23.0
naan,21,0,0,16,30.7
"pizza, veg biryani, paneer butter masala",2,0,0,13,32.2
burger,13,0,1,14,34.2
"masala dosa, pizza",5,0,0,12,24.3
"fried rice, tandoori chicken",15,1,0,12,29.2
"masala dosa, pasta, fried rice",23,0,0,9,32.2
naan,11,0,0,4,15.2
"paneer butter masala, masala dosa",16,0,0,10,22.8
"paneer butter masala, naan",17,1,0,7,23.1
"fried rice, pizza",14,0,0,17,28.3
"fried rice, burger",10,1,0,2,21.4
naan,16,0,0,18,22.5
"tandoori chicken, fried rice",0,0,1,5,31.1
"masala dosa, paneer butter masala",0,0,1,11,31.8
"paneer butter masala, pizza",2,0,0,3,21.8
chicken biryani,19,0,1,15,29.0
veg biryani,7,1,0,18,24.9
naan,2,0,0,5,16.5
"paneer butter masala, pasta, fried rice",4,1,0,8,31.8
"burger, chicken biryani",17,0,0,6,21.5
"paneer butter masala, fried rice",7,0,0,16,31.0
"pasta, chicken biryani",8,0,0,18,28.0
"masala dosa, fried rice, paneer butter masala",13,0,0,7,33.6
"tandoori chicken, pasta, masala dosa",13,0,1,15,44.0
tandoori chicken,1,0,0,1,14.8
veg biryani,11,0,1,5,22.6
tandoori chicken,22,0,0,3,13.5
"chicken biryani, tandoori chicken, paneer butter masala",20,0,0,11,34.6
pizza,13,0,0,1,23.9
"naan, paneer butter masala",20,0,0,9,30.6
"pasta, pizza, veg biryani",1,0,0,7,27.8
"pasta, masala dosa",3,0,0,6,23.6
"pasta, veg biryani, naan",14,0,0,8,24.9
"burger, pizza, veg biryani",5,0,0,1,25.6
"paneer butter masala, tandoori chicken, veg biryani",9,1,0,12,34.4
burger,23,0,0,6,16.1
"chicken biryani, pasta",20,1,0,9,27.9
"pasta, burger",23,0,0,18,28.1
veg biryani,20,0,1,4,31.8
"fried rice, chicken biryani, veg biryani",6,0,0,8,28.3
"naan, veg biryani",22,0,0,14,26.3
"masala dosa, burger, veg biryani",23,0,0,4,27.7
chicken biryani,17,0,0,13,19.0
"pasta, veg biryani, paneer butter masala",8,1,0,11,36.0
"veg biryani, fried rice",13,1,1,8,38.9
"tandoori chicken, pizza",16,0,0,16,28.8
"tandoori chicken, veg biryani, chicken biryani",9,0,1,7,30.1
fried rice,15,0,0,14,24.5
"masala dosa, pizza, veg biryani",14,0,0,15,32.4
"paneer butter masala, fried rice",20,0,0,8,28.4
"pasta, tandoori chicken",0,0,0,13,27.8
tandoori chicken,13,1,0,1,23.8
"masala dosa, chicken biryani",11,0,0,15,26.7
"tandoori chicken, naan",12,0,0,12,29.8
"burger, naan",23,0,0,14,25.4
burger,7,0,0,2,17.8
pizza,21,1,0,7,25.9
"burger, tandoori chicken, paneer butter masala",6,0,0,5,27.9
naan,18,0,0,8,16.0
"pizza, paneer butter masala, tandoori chicken",1,0,0,11,28.4
"pasta, masala dosa",16,1,0,1,24.9
chicken biryani,22,1,0,6,18.6
"pizza, paneer butter masala, chicken biryani",19,0,1,19,40.8
veg biryani,15,0,0,4,15.6
"burger, chicken biryani, tandoori chicken",23,1,0,15,35.9
"chicken biryani, pasta, masala dosa",12,0,0,7,32.5
"chicken biryani, veg biryani, naan",17,0,0,10,29.8
"paneer butter masala, masala dosa, tandoori chicken",20,0,0,11,35.8
"veg biryani, fried rice, chicken biryani",1,0,1,14,38.3
"burger, pasta",21,0,0,3,27.5
"chicken biryani, fried rice, paneer butter masala",19,0,0,7,30.9
chicken biryani,14,0,0,12,21.0
"fried rice, veg biryani",16,0,1,1,26.9
"fried rice, chicken biryani, paneer butter masala",8,0,0,11,29.3
"fried rice, naan",7,0,0,2,20.8
"masala dosa, burger",15,1,0,17,33.8
chicken biryani,5,0,0,16,19.8
chicken biryani,9,0,0,14,26.8
"chicken biryani, pizza",21,0,1,9,39.5
"veg biryani, burger",3,0,0,14,27.2
pasta,7,0,0,18,26.8
"fried rice, veg biryani",14,1,0,10,26.1
"paneer butter masala, naan",2,0,0,19,29.1
"tandoori chicken, veg biryani, pasta",6,0,1,19,41.0
chicken biryani,12,1,0,4,19.8
"masala dosa, tandoori chicken",4,0,0,16,28.0
"tandoori chicken, masala dosa, paneer butter masala",17,0,0,5,30.7
"tandoori chicken, burger, chicken biryani",20,1,0,14,39.8
"chicken biryani, veg biryani",15,0,0,14,29.2
pasta,5,1,0,17,28.8
fried rice,11,1,1,1,25.4
"burger, pasta",12,0,0,2,27.5
"chicken biryani, fried rice, masala dosa",23,0,0,5,29.2
paneer butter masala,19,0,0,11,17.5
"pizza, paneer butter masala, burger",18,1,0,5,31.0
"veg biryani, tandoori chicken",5,1,1,16,35.0
"chicken biryani, naan",23,0,0,13,27.2
chicken biryani,18,0,0,14,21.4
pizza,3,0,0,4,18.1
"paneer butter masala, pizza, masala dosa",0,0,0,16,34.1
"paneer butter masala, pasta, chicken biryani",15,0,0,9,30.5
"paneer butter masala, pizza, masala dosa",2,1,0,2,26.6
paneer butter masala,11,0,0,11,22.3
pasta,18,1,0,2,16.7
"chicken biryani, paneer butter masala",0,0,0,16,26.6
"naan, veg biryani",20,0,0,13,29.4
"tandoori chicken, naan",6,0,0,19,28.1
"masala dosa, burger, pizza",2,0,0,8,31.3
"masala dosa, naan, paneer butter masala",2,0,0,9,29.3
"veg biryani, tandoori chicken",9,1,0,8,25.0
veg biryani,9,0,0,12,21.4
naan,4,1,0,19,24.2
"pasta, naan",23,0,0,8,24.4
"masala dosa, fried rice",12,0,0,10,29.0
"tandoori chicken, chicken biryani",16,0,0,15,28.6
"naan, paneer butter masala",9,0,0,12,25.3
veg biryani,11,0,0,19,28.4
"naan, burger, paneer butter masala",1,0,0,2,23.9
"tandoori chicken, naan",22,0,0,11,25.0
"tandoori chicken, masala dosa, veg biryani",23,0,0,2,26.8
"paneer butter masala, veg biryani, tandoori chicken",4,0,0,15,26.4
"paneer butter masala, pizza",14,0,1,2,26.6
"paneer butter masala, fried rice, pasta",20,0,0,13,38.1
"fried rice, chicken biryani, masala dosa",3,0,0,5,26.9
"naan, fried rice, paneer butter masala",12,0,0,16,38.1
"tandoori chicken, pizza",7,0,0,14,28.4
"chicken biryani, tandoori chicken, fried rice",12,0,1,4,38.6
"fried rice, veg biryani",11,1,0,4,22.1
paneer butter masala,4,0,0,1,15.4
"pizza, paneer butter masala",18,0,0,7,24.7
"fried rice, burger",16,0,0,6,19.5
naan,9,0,0,19,25.6
"pizza, fried rice",22,0,0,15,29.5
"pasta, burger",16,1,0,5,24.8
"pizza, fried rice, burger",15,0,0,1,28.4
"fried rice, tandoori chicken",3,1,0,8,30.3
"pasta, tandoori chicken",10,0,0,15,31.9
"chicken biryani, pasta, pizza",3,0,0,11,32.9
"veg biryani, burger",2,0,0,7,23.8
"chicken biryani, tandoori chicken, veg biryani",22,0,0,3,23.5
"burger, pasta",11,0,0,6,23.9
"pasta, masala dosa",18,0,0,2,21.0
"chicken biryani, fried rice, paneer butter masala",1,0,0,4,23.7
"fried rice, naan, paneer butter masala",22,0,0,3,28.2
tandoori chicken,23,1,0,19,25.1
"veg biryani, pasta",14,0,1,15,38.3
"paneer butter masala, chicken biryani",14,0,0,15,27.7
masala dosa,17,0,0,2,15.4
veg biryani,7,1,0,4,20.4
"veg biryani, masala dosa",12,0,0,9,32.9
"fried rice, burger, pasta",4,0,0,1,23.7
"naan, masala dosa",2,1,0,7,26.0
veg biryani,4,0,0,17,25.6
"chicken biryani, paneer butter masala",12,0,0,3,24.3
"veg biryani, pasta",20,0,0,6,28.5
"burger, pizza, pasta",18,1,0,19,37.4
burger,5,0,0,3,18.5
"chicken biryani, pasta",2,1,0,1,22.9
"tandoori chicken, masala dosa",9,0,0,13,24.9
naan,14,0,0,1,16.6
tandoori chicken,13,0,1,14,31.3
"pizza, paneer butter masala",14,0,0,18,28.6
"masala dosa, burger, chicken biryani",5,0,0,16,31.6
"masala dosa, chicken biryani",20,1,0,4,29.3
"masala dosa, chicken biryani, fried rice",17,0,0,3,27.1
"masala dosa, tandoori chicken",17,0,0,15,27.8
"veg biryani, tandoori chicken, fried rice",4,0,1,13,38.8
masala dosa,4,0,0,13,21.8
"naan, veg biryani",19,0,0,17,25.4
"pizza, masala dosa, tandoori chicken",1,0,0,2,20.1
"naan, burger",2,0,1,5,26.6
"pizza, burger, masala dosa",22,1,0,13,32.7
"masala dosa, fried rice",11,0,0,17,28.1
"naan, chicken biryani",2,0,1,7,29.7
fried rice,4,0,1,14,30.8
"tandoori chicken, fried rice, burger",23,1,0,7,29.6
"fried rice, veg biryani, chicken biryani",23,1,0,12,32.1
"naan, pasta, chicken biryani",11,0,1,16,42.0
